,movieId,rating,months_w_data
27402,176543,1,1
27403,176545,3,3
27404,176551,59,14
27405,176563,1,1
27406,176565,2,1
27407,176567,84,7
27408,176569,5,5
27409,176575,1,1
27410,176579,12,3
27411,176583,2,2
27412,176585,3,2
27413,176589,2,2
27414,176591,1,1
27415,176593,1,1
27416,176595,2,2
27417,176599,57,13
27418,176603,157,12
27419,176605,15,9
27420,176609,10,7
27421,176611,1,1
27422,176615,11,7
27423,176623,4,4
27424,176625,18,9
27425,176627,3,3
27426,176629,2,2
27427,176631,2,2
27428,176633,2,2
27429,176635,3,2
27430,176639,1,1
27431,176651,2,1
27432,176653,16,10
27433,176657,3,2
27434,176663,4,3
27435,176665,1,1
27436,176677,4,3
27437,176681,55,14
27438,176683,2,1
27439,176685,6,5
27440,176693,1,1
27441,176697,7,5
27442,176699,11,9
27443,176701,10,6
27444,176703,1,1
27445,176705,1,1
27446,176711,1,1
27447,176713,1,1
27448,176715,2,2
27449,176717,1,1
27450,176721,1,1
27451,176725,2,1
27452,176727,2,2
27453,176729,4,3
27454,176731,5,4
27455,176733,2,1
27456,176735,2,1
27457,176737,1,1
27458,176749,1,1
27459,176751,624,14
27460,176753,27,10
27461,176755,1,1
27462,176757,5,5
27463,176761,13,6
27464,176763,4,3
27465,176765,2,2
27466,176767,7,5
27467,176777,3,2
27468,176779,9,6
27469,176781,2,2
27470,176783,3,3
27471,176785,1,1
27472,176787,3,2
27473,176793,1,1
27474,176799,2,2
27475,176801,4,3
27476,176805,7,6
27477,176807,5,3
27478,176809,6,4
27479,176811,1,1
27480,176813,6,5
27481,176815,3,2
27482,176819,6,6
27483,176825,2,1
27484,176827,2,2
27485,176829,46,12
27486,176845,3,3
27487,176851,1,1
27488,176855,2,1
27489,176859,8,6
27490,176861,2,2
27491,176863,1,1
27492,176875,2,2
27493,176879,2,2
27494,176883,8,5
27495,176887,29,10
27496,176889,4,4
27497,176891,3,3
27498,176897,1,1
27499,176901,1,1
27500,176903,4,4
27501,176905,1,1
27502,176907,4,4
27503,176909,4,4
27504,176917,11,7
27505,176919,35,12
27506,176921,44,11
27507,176923,21,9
27508,176925,2,2
27509,176927,11,7
27510,176929,352,12
27511,176933,343,13
27512,176935,267,13
27513,176937,156,12
27514,176939,10,7
27515,176941,9,7
27516,176943,34,14
27517,176945,6,5
27518,176947,2,2
27519,176953,1,1
27520,176955,1,1
27521,176961,1,1
27522,176963,1,1
27523,176965,1,1
27524,176967,3,3
27525,176969,2,2
27526,176971,1,1
27527,176973,1,1
27528,176975,2,2
27529,176979,3,2
27530,176983,9,8
27531,176987,9,6
27532,176993,1,1
27533,176995,1,1
27534,176997,9,8
27535,176999,6,5
27536,177001,3,2
27537,177003,16,9
27538,177005,1,1
27539,177007,2,2
27540,177009,1,1
27541,177011,3,3
27542,177019,1,1
27543,177023,2,2
27544,177027,1,1
27545,177031,2,2
27546,177035,2,2
27547,177037,6,4
27548,177039,2,2
27549,177041,3,3
27550,177043,2,2
27551,177045,10,10
27552,177047,4,2
27553,177049,1,1
27554,177053,4,4
27555,177059,1,1
27556,177061,3,2
27557,177063,5,4
27558,177067,12,7
27559,177079,1,1
27560,177081,1,1
27561,177083,1,1
27562,177085,1,1
27563,177091,2,2
27564,177095,10,6
27565,177097,1,1
27566,177099,3,3
27567,177101,62,14
27568,177103,1,1
27569,177105,5,4
27570,177107,4,3
27571,177111,4,3
27572,177113,9,7
27573,177119,25,11
27574,177121,1,1
27575,177123,45,12
27576,177125,1,1
27577,177127,2,1
27578,177129,2,2
27579,177133,1,1
27580,177135,2,2
27581,177137,1,1
27582,177139,1,1
27583,177141,2,1
27584,177147,3,2
27585,177155,3,3
27586,177159,1,1
27587,177161,3,2
27588,177163,2,2
27589,177167,2,2
27590,177169,1,1
27591,177171,2,2
27592,177173,2,2
27593,177175,1,1
27594,177177,2,1
27595,177179,1,1
27596,177181,2,2
27597,177183,1,1
27598,177185,7,7
27599,177187,4,4
27600,177189,3,3
27601,177191,2,2
27602,177193,11,8
27603,177195,6,4
27604,177197,1,1
27605,177203,5,3
27606,177207,2,2
27607,177209,1,1
27608,177215,1,1
27609,177217,1,1
27610,177219,1,1
27611,177225,92,13
27612,177227,3,2
27613,177229,9,7
27614,177231,72,13
27615,177233,24,11
27616,177237,301,14
27617,177239,81,14
27618,177241,30,9
27619,177243,64,13
27620,177245,13,9
27621,177249,7,5
27622,177251,6,5
27623,177255,3,3
27624,177259,1,1
27625,177261,8,3
27626,177263,4,2
27627,177271,1,1
27628,177273,2,2
27629,177275,1,1
27630,177277,2,2
27631,177279,2,2
27632,177281,1,1
27633,177283,3,3
27634,177285,6,5
27635,177287,79,14
27636,177289,5,2
27637,177295,3,3
27638,177297,19,10
27639,177299,2,2
27640,177301,4,4
27641,177303,1,1
27642,177305,7,5
27643,177307,2,2
27644,177309,2,2
27645,177313,3,3
27646,177315,1,1
27647,177317,1,1
27648,177323,1,1
27649,177325,1,1
27650,177331,5,4
27651,177337,8,6
27652,177339,12,6
27653,177341,3,3
27654,177343,3,3
27655,177345,1,1
27656,177373,2,1
27657,177379,23,10
27658,177381,1,1
27659,177401,2,2
27660,177411,4,3
27661,177417,1,1
27662,177419,1,1
27663,177423,1,1
27664,177425,1,1
27665,177429,1,1
27666,177431,10,6
27667,177439,2,2
27668,177441,1,1
27669,177443,3,2
27670,177447,1,1
27671,177449,2,2
27672,177451,4,4
27673,177453,1,1
27674,177465,1,1
27675,177469,5,5
27676,177471,6,4
27677,177473,1,1
27678,177475,1,1
27679,177483,6,4
27680,177487,1,1
27681,177489,1,1
27682,177491,4,3
27683,177495,20,12
27684,177497,150,10
27685,177499,2,2
27686,177503,7,4
27687,177505,2,2
27688,177509,1,1
27689,177511,1,1
27690,177515,3,2
27691,177517,1,1
27692,177521,1,1
27693,177523,1,1
27694,177525,1,1
27695,177527,4,4
27696,177529,5,5
27697,177535,1,1
27698,177539,1,1
27699,177545,18,10
27700,177551,1,1
27701,177555,7,4
27702,177557,1,1
27703,177559,1,1
27704,177561,3,3
27705,177565,17,7
27706,177567,6,3
27707,177569,5,4
27708,177575,2,2
27709,177577,2,2
27710,177579,3,2
27711,177581,2,2
27712,177583,3,3
27713,177585,4,3
27714,177587,10,5
27715,177593,2749,12
27716,177597,3,3
27717,177601,12,9
27718,177603,1,1
27719,177605,6,6
27720,177607,182,13
27721,177611,13,7
27722,177615,1464,12
27723,177617,3,2
27724,177619,4,4
27725,177621,4,3
27726,177627,1,1
27727,177631,1,1
27728,177641,1,1
27729,177643,3,2
27730,177645,4,2
27731,177647,2,2
27732,177649,3,2
27733,177651,503,12
27734,177653,3,3
27735,177655,2,2
27736,177657,2,2
27737,177659,2,2
27738,177667,1,1
27739,177669,2,2
27740,177679,1,1
27741,177681,1,1
27742,177683,2,2
27743,177689,494,13
27744,177691,1,1
27745,177693,5,5
27746,177695,3,3
27747,177697,2,2
27748,177699,4,2
27749,177701,1,1
27750,177703,4,4
27751,177705,3,2
27752,177707,2,2
27753,177709,5,4
27754,177715,3,3
27755,177719,1,1
27756,177721,5,3
27757,177725,15,8
27758,177727,1,1
27759,177729,3,3
27760,177737,13,8
27761,177739,1,1
27762,177759,1,1
27763,177763,746,11
27764,177765,2701,12
27765,177767,3,3
27766,177769,14,7
27767,177771,125,12
27768,177775,2,2
27769,177777,1,1
27770,177781,1,1
27771,177783,2,2
27772,177785,2,2
27773,177787,49,7
27774,177789,1,1
27775,177791,5,4
27776,177793,5,4
27777,177795,1,1
27778,177797,5,4
27779,177807,1,1
27780,177809,3,2
27781,177813,1,1
27782,177815,1,1
27783,177819,3,3
27784,177821,4,4
27785,177825,1,1
27786,177831,3,2
27787,177833,3,2
27788,177835,2,1
27789,177837,3,3
27790,177839,1,1
27791,177841,2,2
27792,177843,1,1
27793,177851,6,5
27794,177855,1,1
27795,177857,3,3
27796,177863,1,1
27797,177865,15,9
27798,177867,51,13
27799,177869,1,1
27800,177871,87,13
27801,177873,2,2
27802,177877,3,2
27803,177879,6,5
27804,177881,7,4
27805,177883,72,10
27806,177887,4,3
27807,177889,1,1
27808,177891,1,1
27809,177893,2,2
27810,177895,1,1
27811,177897,3,3
27812,177899,1,1
27813,177901,3,3
27814,177907,3,1
27815,177913,13,9
27816,177915,1,1
27817,177917,1,1
27818,177939,17,8
27819,177943,1,1
27820,177949,3,3
27821,177951,24,8
27822,177957,1,1
27823,177963,1,1
27824,177965,1,1
27825,177967,3,2
27826,177969,2,2
27827,177981,1,1
27828,177983,1,1
27829,177991,4,3
27830,177993,13,9
27831,178009,1,1
27832,178011,2,2
27833,178015,1,1
27834,178017,1,1
27835,178019,1,1
27836,178021,2,2
27837,178025,2,2
27838,178027,2,2
27839,178029,1,1
27840,178033,1,1
27841,178035,2,2
27842,178041,9,3
27843,178045,1,1
27844,178047,1,1
27845,178051,2,2
27846,178061,741,11
27847,178063,16,7
27848,178065,1,1
27849,178067,2,2
27850,178073,2,2
27851,178083,13,7
27852,178085,24,9
27853,178087,5,3
27854,178091,1,1
27855,178093,1,1
27856,178101,1,1
27857,178111,5,5
27858,178113,2,2
27859,178115,3,3
27860,178121,1,1
27861,178123,1,1
27862,178125,1,1
27863,178129,1,1
27864,178147,1,1
27865,178149,1,1
27866,178151,1,1
27867,178153,3,3
27868,178163,1,1
27869,178167,1,1
27870,178235,1,1
27871,178257,1,1
27872,178285,1,1
27873,178311,2,2
27874,178315,2,2
27875,178317,2,2
27876,178319,11,7
27877,178323,34,12
27878,178325,1,1
27879,178327,2,2
27880,178329,3,2
27881,178331,2,2
27882,178335,119,11
27883,178337,3,3
27884,178339,6,5
27885,178341,9,7
27886,178343,2,2
27887,178345,11,9
27888,178355,30,9
27889,178357,4,3
27890,178365,1,1
27891,178369,5,4
27892,178371,11,8
27893,178375,13,8
27894,178377,1,1
27895,178379,6,5
27896,178387,2,2
27897,178391,1,1
27898,178397,5,4
27899,178401,67,12
27900,178403,2,2
27901,178407,4,4
27902,178419,18,8
27903,178421,7,6
27904,178429,2,1
27905,178447,54,11
27906,178453,2,2
27907,178459,1,1
27908,178461,1,1
27909,178465,4,3
27910,178467,1,1
27911,178471,2,2
27912,178473,1,1
27913,178477,14,10
27914,178479,1,1
27915,178481,2,2
27916,178483,1,1
27917,178485,1,1
27918,178489,3,3
27919,178497,1,1
27920,178499,1,1
27921,178501,1,1
27922,178503,1,1
27923,178505,1,1
27924,178507,3,2
27925,178509,30,12
27926,178511,2,2
27927,178517,9,5
27928,178519,1,1
27929,178521,229,12
27930,178523,152,12
27931,178525,1,1
27932,178527,1,1
27933,178535,1,1
27934,178537,2,2
27935,178539,1,1
27936,178541,1,1
27937,178545,1,1
27938,178547,1,1
27939,178553,1,1
27940,178557,2,2
27941,178561,1,1
27942,178565,5,5
27943,178567,1,1
27944,178569,1,1
27945,178571,1,1
27946,178573,1,1
27947,178575,1,1
27948,178577,1,1
27949,178581,1,1
27950,178587,2,2
27951,178589,1,1
27952,178591,1,1
27953,178593,2,2
27954,178595,1,1
27955,178597,1,1
27956,178599,1,1
27957,178603,1,1
27958,178605,5,5
27959,178609,1,1
27960,178611,1,1
27961,178613,56,13
27962,178615,7,5
27963,178617,4,4
27964,178621,1,1
27965,178623,2,2
27966,178625,1,1
27967,178637,1,1
27968,178639,9,8
27969,178641,7,6
27970,178645,5,5
27971,178649,8,7
27972,178651,1,1
27973,178653,1,1
27974,178657,1,1
27975,178663,7,6
27976,178665,7,4
27977,178667,257,13
27978,178669,7,6
27979,178671,1,1
27980,178675,1,1
27981,178679,15,8
27982,178681,1,1
27983,178683,5,5
27984,178685,2,2
27985,178693,5,5
27986,178699,1,1
27987,178703,1,1
27988,178705,1,1
27989,178707,1,1
27990,178709,1,1
27991,178713,10,5
27992,178715,15,7
27993,178717,1,1
27994,178719,4,3
27995,178727,6,5
27996,178729,2,2
27997,178731,2,2
27998,178735,17,8
27999,178737,2,2
28000,178739,1,1
28001,178741,1,1
28002,178747,8,4
28003,178749,2,2
28004,178751,1,1
28005,178753,1,1
28006,178755,3,2
28007,178759,1,1
28008,178777,2,1
28009,178789,1,1
28010,178791,1,1
28011,178797,1,1
28012,178799,1,1
28013,178801,1,1
28014,178803,1,1
28015,178805,2,2
28016,178811,1,1
28017,178813,1,1
28018,178817,1,1
28019,178819,2,2
28020,178823,2,2
28021,178825,8,6
28022,178827,246,12
28023,178829,1,1
28024,178831,1,1
28025,178835,3,2
28026,178837,7,4
28027,178839,50,11
28028,178841,1,1
28029,178843,23,11
28030,178847,2,1
28031,178853,1,1
28032,178855,8,6
28033,178859,2,1
28034,178861,4,4
28035,178863,1,1
28036,178865,3,2
28037,178867,1,1
28038,178869,1,1
28039,178873,2,1
28040,178879,1,1
28041,178885,18,9
28042,178893,1,1
28043,178895,8,5
28044,178897,1,1
28045,178899,1,1
28046,178901,1,1
28047,178905,1,1
28048,178907,67,11
28049,178909,1,1
28050,178921,2,2
28051,178923,2,2
28052,178927,2,2
28053,178929,1,1
28054,178933,15,9
28055,178945,2,1
28056,178955,12,6
28057,178957,5,3
28058,178959,3,2
28059,178963,4,4
28060,178965,3,3
28061,178977,1,1
28062,178983,2,2
28063,178987,1,1
28064,178989,2,2
28065,178991,2,2
28066,178995,5,5
28067,178997,21,10
28068,179003,1,1
28069,179005,32,9
28070,179009,1,1
28071,179011,3,2
28072,179013,2,2
28073,179015,2,2
28074,179017,2,2
28075,179019,2,2
28076,179031,1,1
28077,179035,1,1
28078,179037,3,2
28079,179039,1,1
28080,179047,1,1
28081,179049,2,2
28082,179051,1,1
28083,179053,27,11
28084,179055,27,11
28085,179059,2,2
28086,179061,1,1
28087,179063,4,3
28088,179065,3,3
28089,179069,1,1
28090,179079,1,1
28091,179081,6,4
28092,179083,1,1
28093,179085,176,10
28094,179089,2,1
28095,179091,20,10
28096,179093,3,3
28097,179095,1,1
28098,179097,3,3
28099,179099,14,7
28100,179101,2,2
28101,179103,2,2
28102,179107,1,1
28103,179109,2,2
28104,179111,9,6
28105,179113,6,3
28106,179115,7,4
28107,179119,373,12
28108,179121,2,2
28109,179127,4,4
28110,179129,2,2
28111,179133,253,12
28112,179135,349,12
28113,179137,78,12
28114,179139,2,2
28115,179153,9,7
28116,179155,11,8
28117,179157,6,5
28118,179163,1,1
28119,179167,1,1
28120,179175,19,9
28121,179177,1,1
28122,179179,1,1
28123,179197,2,2
28124,179199,1,1
28125,179201,1,1
28126,179205,1,1
28127,179207,1,1
28128,179211,16,7
28129,179213,1,1
28130,179215,1,1
28131,179217,3,3
28132,179219,5,4
28133,179221,199,12
28134,179225,5,3
28135,179227,1,1
28136,179233,2,2
28137,179237,1,1
28138,179239,1,1
28139,179241,2,2
28140,179245,7,4
28141,179247,65,8
28142,179251,1,1
28143,179253,2,2
28144,179263,1,1
28145,179267,1,1
28146,179275,31,11
28147,179277,6,6
28148,179281,1,1
28149,179285,41,11
28150,179287,38,11
28151,179289,3,3
28152,179291,1,1
28153,179293,9,4
28154,179295,63,12
28155,179297,10,5
28156,179299,10,8
28157,179301,45,11
28158,179303,1,1
28159,179307,2,2
28160,179313,1,1
28161,179315,3,2
28162,179325,15,7
28163,179329,26,9
28164,179331,180,12
28165,179333,84,11
28166,179337,5,3
28167,179339,2,2
28168,179341,3,3
28169,179343,2,2
28170,179345,49,12
28171,179347,1,1
28172,179349,2,2
28173,179351,1,1
28174,179353,2,1
28175,179355,2,2
28176,179357,7,5
28177,179361,2,2
28178,179363,2,2
28179,179365,1,1
28180,179367,2,2
28181,179369,5,4
28182,179371,10,7
28183,179373,2,1
28184,179375,1,1
28185,179377,2,2
28186,179381,3,3
28187,179387,3,3
28188,179389,6,5
28189,179393,2,2
28190,179397,5,4
28191,179399,1,1
28192,179401,981,10
28193,179403,4,4
28194,179405,1,1
28195,179409,47,12
28196,179411,31,9
28197,179415,54,10
28198,179417,39,12
28199,179423,3,2
28200,179425,1,1
28201,179427,8,4
28202,179429,3,2
28203,179431,5,4
28204,179433,1,1
28205,179435,2,1
28206,179437,11,6
28207,179439,5,4
28208,179443,4,4
28209,179447,1,1
28210,179449,2,2
28211,179451,26,11
28212,179453,17,10
28213,179457,1,1
28214,179463,1,1
28215,179481,3,3
28216,179485,1,1
28217,179489,1,1
28218,179491,41,10
28219,179493,3,3
28220,179495,15,9
28221,179497,18,8
28222,179499,2,2
28223,179509,9,7
28224,179511,6,6
28225,179513,1,1
28226,179515,2,2
28227,179517,1,1
28228,179519,1,1
28229,179521,10,6
28230,179523,2,2
28231,179525,2,2
28232,179527,3,3
28233,179529,2,2
28234,179531,2,2
28235,179533,3,3
28236,179535,1,1
28237,179539,1,1
28238,179541,3,3
28239,179543,2,2
28240,179545,1,1
28241,179547,1,1
28242,179549,1,1
28243,179551,1,1
28244,179553,2,2
28245,179557,1,1
28246,179559,2,2
28247,179561,2,2
28248,179563,3,3
28249,179565,4,3
28250,179567,1,1
28251,179569,3,2
28252,179571,1,1
28253,179575,3,3
28254,179577,1,1
28255,179579,1,1
28256,179581,3,3
28257,179583,1,1
28258,179585,2,2
28259,179587,3,3
28260,179589,2,2
28261,179591,2,2
28262,179593,13,7
28263,179595,2,2
28264,179599,5,4
28265,179603,1,1
28266,179607,2,2
28267,179609,3,3
28268,179611,2,2
28269,179613,2,2
28270,179615,4,4
28271,179617,1,1
28272,179619,1,1
28273,179621,2,2
28274,179623,1,1
28275,179625,1,1
28276,179627,1,1
28277,179629,1,1
28278,179631,1,1
28279,179633,1,1
28280,179635,1,1
28281,179637,4,4
28282,179639,1,1
28283,179641,1,1
28284,179643,1,1
28285,179645,1,1
28286,179647,21,10
28287,179649,1,1
28288,179653,2,2
28289,179655,7,5
28290,179657,2,1
28291,179659,1,1
28292,179661,1,1
28293,179665,1,1
28294,179669,1,1
28295,179671,1,1
28296,179673,1,1
28297,179675,2,2
28298,179679,2,2
28299,179681,1,1
28300,179683,1,1
28301,179689,2,2
28302,179691,3,3
28303,179693,1,1
28304,179695,4,3
28305,179697,1,1
28306,179701,18,9
28307,179703,4,4
28308,179705,1,1
28309,179707,1,1
28310,179709,54,10
28311,179711,1,1
28312,179713,1,1
28313,179715,2,2
28314,179719,3,3
28315,179721,2,2
28316,179723,1,1
28317,179725,2,2
28318,179727,2,2
28319,179729,2,2
28320,179731,2,2
28321,179733,1,1
28322,179739,2,2
28323,179741,1,1
28324,179747,14,7
28325,179749,87,12
28326,179755,1,1
28327,179757,2,2
28328,179763,2,2
28329,179767,4,4
28330,179769,2,2
28331,179773,1,1
28332,179777,1,1
28333,179779,25,9
28334,179781,1,1
28335,179783,6,5
28336,179785,30,10
28337,179789,1,1
28338,179795,14,8
28339,179797,5,5
28340,179803,2,1
28341,179805,1,1
28342,179807,1,1
28343,179809,2,2
28344,179811,71,11
28345,179813,24,10
28346,179815,80,11
28347,179817,670,12
28348,179819,2273,11
28349,179821,25,8
28350,179823,22,8
28351,179825,8,5
28352,179827,5,5
28353,179829,1,1
28354,179831,1,1
28355,179833,2,2
28356,179835,1,1
28357,179837,1,1
28358,179839,2,2
28359,179841,1,1
28360,179843,1,1
28361,179845,1,1
28362,179847,2,2
28363,179849,3,2
28364,179853,1,1
28365,179855,1,1
28366,179857,1,1
28367,179859,2,2
28368,179861,1,1
28369,179863,52,10
28370,179867,1,1
28371,179869,2,2
28372,179871,1,1
28373,179873,2,2
28374,179875,4,3
28375,179877,4,3
28376,179881,323,10
28377,179883,3,2
28378,179889,6,6
28379,179891,1,1
28380,179893,1,1
28381,179895,2,2
28382,179899,1,1
28383,179901,35,12
28384,179903,3,2
28385,179909,2,2
28386,179911,3,3
28387,179913,6,3
28388,179915,7,5
28389,179921,3,3
28390,179923,6,5
28391,179925,37,12
28392,179927,3,3
28393,179929,2,2
28394,179931,2,2
28395,179933,4,3
28396,179935,1,1
28397,179941,24,10
28398,179943,1,1
28399,179945,1,1
28400,179949,1,1
28401,179951,1,1
28402,179953,87,10
28403,179955,1,1
28404,179957,1,1
28405,179959,6,5
28406,179969,1,1
28407,179971,3,3
28408,179973,1,1
28409,179977,34,10
28410,179979,3,2
28411,179981,2,2
28412,179983,9,3
28413,179985,3,3
28414,179989,2,2
28415,179991,1,1
28416,179993,2,2
28417,179995,3,3
28418,179997,1,1
28419,179999,1,1
28420,180001,8,5
28421,180003,1,1
28422,180005,1,1
28423,180015,1,1
28424,180017,6,4
28425,180019,6,4
28426,180021,1,1
28427,180023,1,1
28428,180027,1,1
28429,180029,3,3
28430,180031,1473,11
28431,180033,20,9
28432,180035,3,3
28433,180037,33,10
28434,180039,7,6
28435,180041,10,4
28436,180043,14,8
28437,180045,526,11
28438,180049,1,1
28439,180055,1,1
28440,180061,1,1
28441,180063,4,3
28442,180065,5,4
28443,180067,5,4
28444,180069,1,1
28445,180071,1,1
28446,180073,2,2
28447,180075,2,1
28448,180077,1,1
28449,180079,1,1
28450,180081,6,3
28451,180083,1,1
28452,180087,2,2
28453,180091,7,5
28454,180093,39,11
28455,180095,783,11
28456,180097,3,2
28457,180099,6,3
28458,180101,1,1
28459,180103,1,1
28460,180107,1,1
28461,180109,2,1
28462,180113,1,1
28463,180119,4,3
28464,180121,1,1
28465,180123,2,2
28466,180125,1,1
28467,180129,5,4
28468,180131,9,7
28469,180133,2,1
28470,180137,18,9
28471,180141,1,1
28472,180145,5,3
28473,180149,5,4
28474,180151,5,4
28475,180153,1,1
28476,180155,2,1
28477,180159,1,1
28478,180161,17,8
28479,180163,1,1
28480,180165,1,1
28481,180167,1,1
28482,180171,1,1
28483,180173,2,2
28484,180177,2,1
28485,180179,3,2
28486,180181,2,1
28487,180185,2,1
28488,180187,1,1
28489,180189,1,1
28490,180191,5,4
28491,180193,1,1
28492,180201,1,1
28493,180207,1,1
28494,180209,2,2
28495,180213,1,1
28496,180219,2,2
28497,180221,3,3
28498,180223,1,1
28499,180225,1,1
28500,180227,3,3
28501,180231,149,11
28502,180233,3,3
28503,180235,3,3
28504,180239,1,1
28505,180241,1,1
28506,180243,2,2
28507,180245,9,6
28508,180249,2,2
28509,180251,3,3
28510,180253,5,3
28511,180255,1,1
28512,180257,1,1
28513,180259,2,2
28514,180261,13,6
28515,180263,30,9
28516,180265,122,11
28517,180267,6,4
28518,180269,1,1
28519,180283,1,1
28520,180289,5,5
28521,180291,2,2
28522,180295,3,2
28523,180297,656,11
28524,180299,3,2
28525,180305,2,1
28526,180307,2,1
28527,180309,2,2
28528,180311,3,2
28529,180313,2,1
28530,180319,3,1
28531,180321,2,1
28532,180325,17,8
28533,180327,2,2
28534,180351,1,1
28535,180353,1,1
28536,180357,2,2
28537,180359,1,1
28538,180367,16,3
28539,180377,2,2
28540,180393,3,3
28541,180395,1,1
28542,180397,1,1
28543,180399,1,1
28544,180405,1,1
28545,180407,1,1
28546,180409,1,1
28547,180411,1,1
28548,180413,1,1
28549,180415,2,2
28550,180417,2,2
28551,180427,2,2
28552,180429,3,2
28553,180431,6,5
28554,180435,27,10
28555,180437,4,3
28556,180439,1,1
28557,180441,3,3
28558,180443,5,5
28559,180445,9,5
28560,180447,10,5
28561,180449,2,2
28562,180451,8,2
28563,180453,9,5
28564,180465,5,4
28565,180467,1,1
28566,180469,2,1
28567,180471,5,4
28568,180473,2,2
28569,180475,1,1
28570,180479,3,2
28571,180481,6,6
28572,180483,1,1
28573,180497,574,10
28574,180499,4,4
28575,180531,1,1
28576,180533,2,1
28577,180535,5,5
28578,180537,8,5
28579,180539,15,7
28580,180543,5,5
28581,180549,1,1
28582,180555,50,9
28583,180557,1,1
28584,180559,4,3
28585,180565,1,1
28586,180567,2,2
28587,180569,9,5
28588,180571,1,1
28589,180573,2,2
28590,180575,1,1
28591,180577,2,2
28592,180579,3,3
28593,180581,2,1
28594,180585,1,1
28595,180587,11,3
28596,180589,8,6
28597,180591,12,9
28598,180601,1,1
28599,180607,2,2
28600,180619,1,1
28601,180651,1,1
28602,180653,1,1
28603,180655,2,1
28604,180677,1,1
28605,180685,4,3
28606,180713,1,1
28607,180731,2,2
28608,180735,2,2
28609,180737,53,10
28610,180757,1,1
28611,180777,1,1
28612,180791,1,1
28613,180793,2,1
28614,180803,1,1
28615,180833,14,9
28616,180835,1,1
28617,180837,2,2
28618,180839,2,2
28619,180841,1,1
28620,180843,1,1
28621,180857,1,1
28622,180859,2,2
28623,180861,3,2
28624,180867,1,1
28625,180869,1,1
28626,180875,1,1
28627,180885,3,2
28628,180953,2,1
28629,180957,7,7
28630,180959,1,1
28631,180961,1,1
28632,180963,3,3
28633,180965,2,2
28634,180975,1,1
28635,180979,5,3
28636,180981,2,2
28637,180983,2,2
28638,180985,537,10
28639,180987,144,10
28640,180989,1,1
28641,180991,1,1
28642,181011,2,2
28643,181023,1,1
28644,181035,1,1
28645,181037,1,1
28646,181041,2,1
28647,181047,1,1
28648,181051,1,1
28649,181063,1,1
28650,181065,13,7
28651,181073,2,2
28652,181075,33,10
28653,181077,16,8
28654,181079,2,1
28655,181081,2,1
28656,181095,1,1
28657,181099,1,1
28658,181101,1,1
28659,181103,1,1
28660,181105,3,2
28661,181111,4,4
28662,181113,1,1
28663,181115,28,9
28664,181117,1,1
28665,181119,1,1
28666,181121,1,1
28667,181123,2,2
28668,181135,5,2
28669,181137,3,2
28670,181139,4,4
28671,181141,3,2
28672,181155,11,7
28673,181157,2,2
28674,181159,3,3
28675,181169,2,2
28676,181171,1,1
28677,181201,1,1
28678,181203,2,2
28679,181205,2,2
28680,181209,6,5
28681,181211,4,2
28682,181213,1,1
28683,181215,8,4
28684,181217,24,10
28685,181223,1,1
28686,181225,4,3
28687,181227,3,3
28688,181229,1,1
28689,181235,17,6
28690,181245,9,6
28691,181247,1,1
28692,181249,1,1
28693,181255,1,1
28694,181257,7,5
28695,181267,35,10
28696,181269,1,1
28697,181271,1,1
28698,181275,4,3
28699,181277,14,8
28700,181279,1,1
28701,181283,1,1
28702,181285,5,4
28703,181287,1,1
28704,181289,1,1
28705,181291,5,4
28706,181293,1,1
28707,181295,3,2
28708,181297,1,1
28709,181299,1,1
28710,181303,1,1
28711,181305,1,1
28712,181307,2,2
28713,181309,1,1
28714,181311,1,1
28715,181313,1,1
28716,181315,426,10
28717,181317,1,1
28718,181319,1,1
28719,181321,1,1
28720,181323,1,1
28721,181325,2,2
28722,181327,1,1
28723,181329,4,4
28724,181333,2,2
28725,181335,1,1
28726,181337,1,1
28727,181339,1,1
28728,181341,1,1
28729,181343,1,1
28730,181345,4,3
28731,181347,1,1
28732,181349,5,4
28733,181351,1,1
28734,181353,1,1
28735,181355,19,9
28736,181357,32,11
28737,181359,1,1
28738,181361,2,1
28739,181363,3,3
28740,181367,1,1
28741,181369,2,1
28742,181371,1,1
28743,181373,3,2
28744,181375,1,1
28745,181377,1,1
28746,181379,2,2
28747,181381,2,2
28748,181383,1,1
28749,181385,2,2
28750,181387,1,1
28751,181389,1,1
28752,181391,1,1
28753,181393,1,1
28754,181395,1,1
28755,181397,1,1
28756,181399,1,1
28757,181401,1,1
28758,181403,1,1
28759,181405,3,3
28760,181411,1,1
28761,181413,17,9
28762,181415,10,8
28763,181417,1,1
28764,181419,1,1
28765,181437,1,1
28766,181439,1,1
28767,181443,1,1
28768,181445,1,1
28769,181447,1,1
28770,181449,4,4
28771,181451,2,2
28772,181453,6,3
28773,181459,1,1
28774,181461,2,2
28775,181463,1,1
28776,181465,2,1
28777,181467,3,3
28778,181469,3,2
28779,181473,5,4
28780,181475,8,5
28781,181483,1,1
28782,181495,1,1
28783,181499,9,7
28784,181501,5,3
28785,181503,4,2
28786,181505,2,2
28787,181507,2,2
28788,181513,2,2
28789,181515,4,3
28790,181517,1,1
28791,181521,1,1
28792,181527,1,1
28793,181529,1,1
28794,181533,3,2
28795,181535,1,1
28796,181539,2,2
28797,181541,2,2
28798,181543,3,3
28799,181545,18,7
