movieId,title,release,title_lower,new_title,Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,Western
180859,Bruce Springsteen: In His Own Words,2016.0,bruce springsteen: in his own words,bruce springsteen: in his own words,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
180861,Ceasefire,2017.0,ceasefire,ceasefire,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
180867,Raumpatrouille Orion - Rücksturz ins Kino,2003.0,raumpatrouille orion - rücksturz ins kino,raumpatrouille orion - rücksturz ins kino,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
180869,FPS: First Person Shooter,2015.0,fps: first person shooter,fps: first person shooter,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
180875,A Room and a Half,2009.0,a room and a half,a room and a half,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
180885,Satya,1998.0,satya,satya,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
180913,Son of Man,2006.0,son of man,son of man,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
180919,Starfish,2016.0,starfish,starfish,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
180949,The British Guide to Showing Off,2011.0,the british guide to showing off,the british guide to showing off,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
180953,The Carer,2016.0,the carer,the carer,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
180957,Eric Clapton: Life in 12 Bars,2017.0,eric clapton: life in 12 bars,eric clapton: life in 12 bars,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
180959,The Bribe of Heaven,2016.0,the bribe of heaven,the bribe of heaven,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
180961,Death of a Fisherman,2015.0,death of a fisherman,death of a fisherman,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
180963,Metamorphoses,2014.0,metamorphoses,metamorphoses,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
180965,The Healer,2017.0,the healer,the healer,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
180973,Memoria,2016.0,memoria,memoria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180975,Agadah,2017.0,agadah,agadah,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
180977,City of Glass,1998.0,city of glass,city of glass,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
180979,Long Time Running,2017.0,long time running,long time running,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
180981,Look & See: A Portrait of Wendell Berry,2017.0,look & see: a portrait of wendell berry,look & see: a portrait of wendell berry,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
180983,Halloween: 25 Years of Terror,2006.0,halloween: 25 years of terror,halloween: 25 years of terror,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
180985,The Greatest Showman,2017.0,the greatest showman,the greatest showman,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
180987,Ferdinand,2017.0,ferdinand,ferdinand,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
180989,Alien Planet,2005.0,alien planet,alien planet,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
180991,The Biggest Chinese Restaurant In The World,2008.0,the biggest chinese restaurant in the world,the biggest chinese restaurant in the world,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180997,The Confession: Living the War on Terror,2016.0,the confession: living the war on terror,the confession: living the war on terror,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
181011,The First Film,2015.0,the first film,the first film,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181023,The Great Hip Hop Hoax,2013.0,the great hip hop hoax,the great hip hop hoax,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
181035,Youngistaan,2014.0,youngistaan,youngistaan,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
181037,Maybe Tomorrow,2016.0,maybe tomorrow,maybe tomorrow,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
181041,The Night of the Sunflowers,2006.0,the night of the sunflowers,the night of the sunflowers,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
181045,Verna,2017.0,verna,verna,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
181047,Villain,2017.0,villain,villain,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
181051,Dulhan Hum Le Jayenge,2000.0,dulhan hum le jayenge,dulhan hum le jayenge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181063,The Final Prophecies,2010.0,the final prophecies,the final prophecies,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
181065,Jack Whitehall: At Large,2017.0,jack whitehall: at large,jack whitehall: at large,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
181073,Mariah Carey's All I Want for Christmas Is You,2017.0,mariah carey's all i want for christmas is you,mariah carey's all i want for christmas is you,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
181075,The Man Who Invented Christmas,2017.0,the man who invented christmas,the man who invented christmas,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
181077,Almost Friends,2017.0,almost friends,almost friends,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
181079,Tumhari Sulu,2017.0,tumhari sulu,tumhari sulu,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
181081,"Strawberry Shortcake: Berry, Merry Christmas",2003.0,"strawberry shortcake: berry, merry christmas",merry christmas strawberry shortcake: berry,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
181089,This Is Not a Love Song,2002.0,this is not a love song,this is not a love song,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
181095,Pains of Autumn,2009.0,pains of autumn,pains of autumn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181099,A Tree of Palme,2002.0,a tree of palme,a tree of palme,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
181101,1982,2013.0,1982,1982,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
181103,Matrix of Evil,2003.0,matrix of evil,matrix of evil,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
181105,Black Water,2017.0,black water,black water,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
181111,Theeran Adhigaram Ondru,2017.0,theeran adhigaram ondru,theeran adhigaram ondru,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
181113,Angelica,2015.0,angelica,angelica,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
181115,Hangman,2017.0,hangman,hangman,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
181117,Arrows Of The Thunder Dragon,2014.0,arrows of the thunder dragon,arrows of the thunder dragon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181119,Nick Off Duty,2016.0,nick off duty,nick off duty,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
181121,A Line Across the Sky,2015.0,a line across the sky,a line across the sky,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
181123,Slices of Life,2010.0,slices of life,slices of life,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
181135,A Bad Idea Gone Wrong,2017.0,a bad idea gone wrong,a bad idea gone wrong,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
181137,Rodney Carrington: Here Comes The Truth,2017.0,rodney carrington: here comes the truth,rodney carrington: here comes the truth,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
181139,Lynne Koplitz: Hormonal Beast,2017.0,lynne koplitz: hormonal beast,lynne koplitz: hormonal beast,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
181141,Trophy,2017.0,trophy,trophy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
181147,Traces of a Dragon: Jackie Chan & His Lost Family,2003.0,traces of a dragon: jackie chan & his lost family,traces of a dragon: jackie chan & his lost family,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
181155,Gilbert,2017.0,gilbert,gilbert,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
181157,Paradise,2016.0,paradise,paradise,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
181159,U-Carmen,2005.0,u-carmen,u-carmen,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
181169,Untold Scandal,2003.0,untold scandal,untold scandal,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
181171,Versus: The Life and Films of Ken Loach,2016.0,versus: the life and films of ken loach,versus: the life and films of ken loach,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
181179,Waveriders,2008.0,waveriders,waveriders,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
181197,Zubeidaa,2001.0,zubeidaa,zubeidaa,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
181201,An Ordinary Execution,2010.0,an ordinary execution,an ordinary execution,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
181203,200 Degrees,2017.0,200 degrees,200 degrees,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
181205,Control,2017.0,control,control,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
181207,Closed For Winter,2009.0,closed for winter,closed for winter,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
181209,Judah Friedlander: America Is the Greatest Country in the United States,2017.0,judah friedlander: america is the greatest country in the united states,judah friedlander: america is the greatest country in the united states,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
181211,Vaxxed: From Cover-Up to Catastrophe,2016.0,vaxxed: from cover-up to catastrophe,vaxxed: from cover-up to catastrophe,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
181213,Aztec Rex,2007.0,aztec rex,aztec rex,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181215,The Hatred,2017.0,the hatred,the hatred,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
181217,Doctor Who: The Return Of Doctor Mysterio,2016.0,doctor who: the return of doctor mysterio,doctor who: the return of doctor mysterio,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
181223,1945: The Savage Peace,2015.0,1945: the savage peace,1945: the savage peace,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
181225,The Whispering Star,2015.0,the whispering star,the whispering star,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
181227,The Grown-Ups,2016.0,the grown-ups,the grown-ups,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
181229,Bad Blood: The Movie,2017.0,bad blood: the movie,bad blood: the movie,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
181235,Hey Arnold! The Jungle Movie,2017.0,hey arnold! the jungle movie,hey arnold! the jungle movie,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
181245,Toilet - Ek Prem Katha,2017.0,toilet - ek prem katha,toilet - ek prem katha,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
181247,Yaman,2017.0,yaman,yaman,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
181249,Autumn Blood,2013.0,autumn blood,autumn blood,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
181255,Hartenstrijd,2016.0,hartenstrijd,hartenstrijd,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
181257,Cherry Pop,2017.0,cherry pop,cherry pop,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
181267,Perfectos desconocidos,2017.0,perfectos desconocidos,perfectos desconocidos,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
181269,Love Wind Love Song,1999.0,love wind love song,love wind love song,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
181271,Play It Loud: The Story of Marshall,2014.0,play it loud: the story of marshall,play it loud: the story of marshall,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
181275,A Horrible Woman,2017.0,a horrible woman,a horrible woman,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
181277,Furious,2017.0,furious,furious,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
181279,Tutto quello che vuoi,2017.0,tutto quello che vuoi,tutto quello che vuoi,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
181283,Mniejsze zło,2009.0,mniejsze zło,mniejsze zło,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181285,Planet Single,2016.0,planet single,planet single,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
181287,Warsaw by Night,2015.0,warsaw by night,warsaw by night,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
181289,Blind Date,2010.0,blind date,blind date,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
181291,Secret Wars,2014.0,secret wars,secret wars,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
181293,Bokser,2012.0,bokser,bokser,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
181295,Mysteries of the Unseen World,2013.0,mysteries of the unseen world,mysteries of the unseen world,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
181297,Okul,2004.0,okul,okul,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181299,Jacquou the Rebel,2007.0,jacquou the rebel,jacquou the rebel,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
181301,Sand Dollars,2015.0,sand dollars,sand dollars,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
181303,Horror Europa with Mark Gatiss,2012.0,horror europa with mark gatiss,horror europa with mark gatiss,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
181305,Oszukane,2013.0,oszukane,oszukane,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
181307,The Holy Quaternity,2012.0,the holy quaternity,the holy quaternity,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
181309,Być jak Kazimierz Deyna,2012.0,być jak kazimierz deyna,być jak kazimierz deyna,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
181311,George the Hedgehog,2011.0,george the hedgehog,george the hedgehog,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
181313,Warszawa 1935,2013.0,warszawa 1935,warszawa 1935,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
181315,Phantom Thread,2017.0,phantom thread,phantom thread,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
181317,Last Minute,2013.0,last minute,last minute,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
181319,Sep,2013.0,sep,sep,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
181321,Gladiators of Rome,2012.0,gladiators of rome,gladiators of rome,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
181323,Podejrzani zakochani,2013.0,podejrzani zakochani,podejrzani zakochani,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
181325,Five Across the Eyes,2006.0,five across the eyes,five across the eyes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
181327,Benjamin Sniddlegrass and The Cauldron of Penguins,2011.0,benjamin sniddlegrass and the cauldron of penguins,benjamin sniddlegrass and the cauldron of penguins,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181329,Lucky,2017.0,lucky,lucky,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
181333,My Father's Bike,2012.0,my father's bike,my father's bike,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
181335,Od pełni do pełni,2012.0,od pełni do pełni,od pełni do pełni,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
181337,Manhunt,2012.0,manhunt,manhunt,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
181339,The Fear of God: 25 Years of The Exorcist,1998.0,the fear of god: 25 years of the exorcist,the fear of god: 25 years of the exorcist,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
181341,Jack Falls,2011.0,jack falls,jack falls,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
181343,Komisarz Blond i Oko sprawiedliwości,2012.0,komisarz blond i oko sprawiedliwości,komisarz blond i oko sprawiedliwości,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
181345,Benda Bilili!,2010.0,benda bilili!,benda bilili!,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
181347,Alien Evolution,2001.0,alien evolution,alien evolution,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
181349,Darkness Rising,2017.0,darkness rising,darkness rising,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
181351,Fear of Falling,2011.0,fear of falling,fear of falling,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181353,Hans Kloss. Stawka większa niż śmierć,2012.0,hans kloss. stawka większa niż śmierć,hans kloss. stawka większa niż śmierć,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181355,Robot Chicken: Star Wars Episode II,2008.0,robot chicken: star wars episode ii,robot chicken: star wars episode ii,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
181357,Robot Chicken: Star Wars Episode III,2010.0,robot chicken: star wars episode iii,robot chicken: star wars episode iii,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
181359,Polish Roulette,2012.0,polish roulette,polish roulette,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
181361,Ctrl Z,2007.0,ctrl z,ctrl z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181363,Ciacho,2010.0,ciacho,ciacho,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
181367,The Umbilical Brothers: Speedmouse - Live from the Sydney Opera House,2004.0,the umbilical brothers: speedmouse - live from the sydney opera house,the umbilical brothers: speedmouse - live from the sydney opera house,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
181369,The Mole,2011.0,the mole,the mole,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
181371,Uwikłanie,2011.0,uwikłanie,uwikłanie,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
181373,Beat the World,2011.0,beat the world,beat the world,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
181375,The Winner,2011.0,the winner,the winner,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181377,Erratum,2010.0,erratum,erratum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181379,Los numeros,2011.0,los numeros,los numeros,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
181381,Made in Poland,2010.0,made in poland,made in poland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181383,Śniadanie do łóżka,2010.0,śniadanie do łóżka,śniadanie do łóżka,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
181385,Weekend,2011.0,weekend,weekend,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
181387,Zwerbowana miłość,2010.0,zwerbowana miłość,zwerbowana miłość,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
181389,The Christening,2010.0,the christening,the christening,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
181391,Holy Business,2010.0,holy business,holy business,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
181393,Venice,2010.0,venice,venice,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
181395,Hel,2009.0,hel,hel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181397,Mystification,2010.0,mystification,mystification,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181399,Little Rose,2010.0,little rose,little rose,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
181401,Francuski Numer,2006.0,francuski numer,francuski numer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181403,Richie,2007.0,richie,richie,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
181405,Obey Giant,2017.0,obey giant,obey giant,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
181411,Piksele,2009.0,piksele,piksele,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181413,Too Funny to Fail: The Life and Death of The Dana Carvey Show,2017.0,too funny to fail: the life and death of the dana carvey show,too funny to fail: the life and death of the dana carvey show,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181415,Zero,2010.0,zero,zero,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
181417,Out of the Wild,2017.0,out of the wild,out of the wild,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181419,Sweet Jane,1998.0,sweet jane,sweet jane,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
181437,I Killed John Lennon,2005.0,i killed john lennon,i killed john lennon,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
181439,Married by Christmas,2016.0,married by christmas,married by christmas,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
181441,On Wings of Eagles,2017.0,on wings of eagles,on wings of eagles,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
181443,Eternal Family,1997.0,eternal family,eternal family,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
181445,Juleblod,2017.0,juleblod,juleblod,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
181447,Dead Man Tells His Own Tale,2016.0,dead man tells his own tale,dead man tells his own tale,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
181449,Mansfield 66/67,2017.0,mansfield 66/67,mansfield 66/67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181451,Isabella,2006.0,isabella,isabella,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
181453,Euthanizer,2017.0,euthanizer,euthanizer,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
181459,Animals,2017.0,animals,animals,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
181461,Untitled,2017.0,untitled,untitled,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
181463,Equilibrium,2017.0,equilibrium,equilibrium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181465,Dead Again in Tombstone,2017.0,dead again in tombstone,dead again in tombstone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
181467,Ward No. 6,2009.0,ward no. 6,ward no. 6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
181469,Altered Minds,2014.0,altered minds,altered minds,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
181473,Rendel,2017.0,rendel,rendel,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
181475,Dismissed,2017.0,dismissed,dismissed,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
181483,Flesh and Blood,2017.0,flesh and blood,flesh and blood,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
181495,The Baron Against the Demons,2006.0,the baron against the demons,the baron against the demons,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
181499,Smetto quando voglio: Ad honorem,2017.0,smetto quando voglio: ad honorem,smetto quando voglio: ad honorem,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
181501,Golden Exits,2017.0,golden exits,golden exits,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
181503,Letters to Santa 2,2015.0,letters to santa 2,letters to santa 2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
181505,"If You're Not In The Obit, Eat Breakfast",2017.0,"if you're not in the obit, eat breakfast",eat breakfast if you're not in the obit,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
181507,From Nowhere,2017.0,from nowhere,from nowhere,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
181509,Clarity,2014.0,clarity,clarity,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
181511,The Burglar,2016.0,the burglar,the burglar,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
181513,Es por tu bien,2017.0,es por tu bien,es por tu bien,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
181515,Pop Aye,2017.0,pop aye,pop aye,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
181517,ReLIFE,2017.0,relife,relife,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
181521,Manchester: 100 Days After The Attack,2017.0,manchester: 100 days after the attack,manchester: 100 days after the attack,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
181523,Karski & The Lords of Humanity,2015.0,karski & the lords of humanity,karski & the lords of humanity,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
181527,Girl Gets Girl,2015.0,girl gets girl,girl gets girl,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
181529,Angels in the Snow,2015.0,angels in the snow,angels in the snow,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
181533,Alike,2015.0,alike,alike,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181535,Ivanov,2009.0,ivanov,ivanov,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
181539,Still Life,2005.0,still life,still life,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
181541,The Worthy,2016.0,the worthy,the worthy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181543,Son of Sofia,2017.0,son of sofia,son of sofia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181545,Voyeur,2017.0,voyeur,voyeur,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
181547,House of the Witch,2017.0,house of the witch,house of the witch,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
181553,Ferrari: Race to Immortality,2017.0,ferrari: race to immortality,ferrari: race to immortality,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
181555,Slamma Jamma,2017.0,slamma jamma,slamma jamma,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
181559,The Good Cop,2004.0,the good cop,the good cop,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
181561,Cathnafola: A Paranormal Investigation,2015.0,cathnafola: a paranormal investigation,cathnafola: a paranormal investigation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181563,Bambi,2013.0,bambi,bambi,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
181565,Alone,2017.0,alone,alone,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
181567,La Colle,2017.0,la colle,la colle,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
181571,The Witching,2016.0,the witching,the witching,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
181573,Strange Blood,2015.0,strange blood,strange blood,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
181575,The 25th Reich,2012.0,the 25th reich,the 25th reich,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
181581,Godless,2015.0,godless,godless,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
181583,Braguino,2017.0,braguino,braguino,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
181585,Plug Love,2017.0,plug love,plug love,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
181587,Broadcasting Christmas,2016.0,broadcasting christmas,broadcasting christmas,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
181589,Revelation: Dawn of Global Government,2016.0,revelation: dawn of global government,revelation: dawn of global government,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
181591,Red Nail Polish,2016.0,red nail polish,red nail polish,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181593,Breath,2016.0,breath,breath,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
181595,Sara and Ayda,2017.0,sara and ayda,sara and ayda,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
181597,The Buffalo,2015.0,the buffalo,the buffalo,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
