,budget,company,country,director,gross,name,rating,released,runtime,score,star,votes,writer,release,movieId,title,title_lower,Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,Western,profit,profit_margin
5134,2000000.0,Pure Flix Productions,USA,Harold Cronk,60755732.0,God's Not Dead,PG,2014-03-21,100,4.8,Shane Harper,34760,Hunter Dennis,2014,110603,God's Not Dead,god's not dead,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,58755732.0,0.9670812953088936
5135,45000000.0,Offspring Entertainment,USA,Trish Sie,14904384.0,Step Up All In,PG-13,2014-08-08,112,6.0,Ryan Guzman,27883,Duane Adler,2014,113103,Step Up All In,step up all in,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,-30095616.0,-2.0192458809434863
5136,145000000.0,Bullwinkle Studios,USA,Rob Minkoff,111506430.0,Mr. Peabody & Sherman,PG,2014-03-07,92,6.8,Ty Burrell,52421,Jay Ward,2014,109846,Mr. Peabody & Sherman,mr. peabody & sherman,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-33493570.0,-0.3003734403477898
5138,6000000.0,Warner Bros. Digital Distribution,USA,Rob Thomas,3319109.0,Veronica Mars,PG-13,2014-03-13,107,6.8,Kristen Bell,44057,Rob Thomas,2014,109864,Veronica Mars,veronica mars,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,-2680891.0,-0.8077140582005592
5140,15000000.0,Relativity Media,USA,Roger Donaldson,24984868.0,The November Man,R,2014-08-27,108,6.3,Pierce Brosnan,54875,Michael Finch,2014,114439,"November Man, The","november man, the",1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,9984868.0,0.39963661204854073
5142,2000000.0,Bold Films,USA,Ryan Gosling,43282.0,Lost River,R,2015-04-10,95,5.8,Christina Hendricks,13654,Ryan Gosling,2014,127565,Lost River,lost river,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-1956718.0,-45.20858555519616
5144,103000000.0,Twentieth Century Fox Animation,USA,Carlos Saldanha,131538435.0,Rio 2,G,2014-04-11,101,6.3,Jesse Eisenberg,64550,Don Rhymer,2014,110655,Rio 2,rio 2,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,28538435.0,0.21695890634551035
5145,40000000.0,Four Seasons Partnership,USA,Clint Eastwood,47034272.0,Jersey Boys,R,2014-06-20,134,6.8,John Lloyd Young,27637,Marshall Brickman,2014,112316,Jersey Boys,jersey boys,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,7034272.0,0.14955630651623564
5146,6000000.0,Worldview Entertainment,USA,Zach Braff,3588432.0,Wish I Was Here,R,2014-07-25,106,6.7,Zach Braff,32275,Adam J. Braff,2014,112946,Wish I Was Here,wish i was here,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-2411568.0,-0.6720394868845223
5148,20000000.0,Gary Sanchez Productions,USA,Ben Falcone,84525432.0,Tammy,R,2014-07-02,97,4.9,Melissa McCarthy,40108,Melissa McCarthy,2014,112497,Tammy,tammy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,64525432.0,0.7633848236350924
5149,500000.0,Camfam Studios,USA,Darren Doane,2783970.0,Saving Christmas,PG,2014-11-14,79,1.5,Kirk Cameron,13059,Darren Doane,2014,141994,Saving Christmas,saving christmas,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2283970.0,0.8204003635096643
5151,25000000.0,Cube Vision,USA,Tim Story,134938200.0,Ride Along,PG-13,2014-01-17,99,6.2,Ice Cube,84906,Greg Coolidge,2014,108156,Ride Along,ride along,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,109938200.0,0.8147300023269912
5152,5000000.0,Anonymous Content,USA,Lynn Shelton,440338.0,Laggies,R,2014-10-24,99,6.4,Keira Knightley,34852,Andrea Seigel,2014,114265,Laggies,laggies,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-4559662.0,-10.354913725365515
5153,60000000.0,Laika Entertainment,USA,Graham Annable,50837305.0,The Boxtrolls,PG,2014-09-26,96,6.8,Ben Kingsley,46486,Irena Brignull,2014,114552,"Boxtrolls, The","boxtrolls, the",0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,-9162695.0,-0.18023565568631145
5154,2400000.0,Abbolita Productions,USA,Jeff Baena,80315.0,Life After Beth,R,2014-07-15,89,5.6,Aubrey Plaza,15603,Jeff Baena,2014,113159,Life After Beth,life after beth,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,-2319685.0,-28.882338292971426
5155,7000000.0,Black Entertainment Television (BET),USA,Gina Prince-Bythewood,14618727.0,Beyond the Lights,PG-13,2014-11-14,116,6.9,Gugu Mbatha-Raw,12718,Gina Prince-Bythewood,2014,117456,Beyond the Lights,beyond the lights,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7618727.0,0.5211621367578723
5158,12000000.0,IAC Films,USA,Chris Rock,25277561.0,Top Five,R,2014-12-12,102,6.4,Chris Rock,23426,Chris Rock,2014,118924,Top Five,top five,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13277561.0,0.5252706540793236
5161,25000000.0,Walt Disney Pictures,USA,Craig Gillespie,36447959.0,Million Dollar Arm,PG,2014-05-16,124,7.0,Jon Hamm,38459,Tom McCarthy,2014,111795,Million Dollar Arm,million dollar arm,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,11447959.0,0.3140905365921861
5162,1000000.0,GNK Productions,USA,Peter Sattler,9837.0,Camp X-Ray,R,2014-10-17,117,7.0,Kristen Stewart,33542,Peter Sattler,2014,114184,Camp X-Ray,camp x-ray,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-990163.0,-100.65700925078784
5164,18000000.0,ASIG Productions,USA,Rob Reiner,15155772.0,And So It Goes,PG-13,2014-07-25,94,5.8,Michael Douglas,10327,Mark Andrus,2014,112749,And So It Goes,and so it goes,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,-2844228.0,-0.18766632277128475
5166,8500000.0,Porchlight Films,Australia,David Michôd,1109199.0,The Rover,R,2014-06-20,103,6.4,Guy Pearce,36879,Joel Edgerton,2014,113188,"Rover, The","rover, the",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,-7390801.0,-6.663187579505571
5167,24000000.0,LStar Capital,USA,Tim Story,65182182.0,Think Like a Man Too,PG-13,2014-06-20,106,5.8,Kevin Hart,16706,Keith Merryman,2014,112303,Think Like a Man Too,think like a man too,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,41182182.0,0.6318012183145387
5168,12500000.0,Screen Gems,USA,Steve Pink,48637684.0,About Last Night,R,2014-02-14,100,6.1,Kevin Hart,18519,Leslye Headland,2014,109372,About Last Night,about last night,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,36137684.0,0.7429976312194471
5169,1000000.0,Rook Films,UK,Peter Strickland,32630.0,The Duke of Burgundy,UNRATED,2015-01-23,104,6.6,Sidse Babett Knudsen,8925,Peter Strickland,2014,121169,The Duke of Burgundy,the duke of burgundy,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-967370.0,-29.646644192460926
5170,5000000.0,Gordon Bijelonic / Datari Turner Films,USA,John Stockwell,5565.0,Kid Cannabis,NOT RATED,2014-04-18,110,6.4,Jonathan Daniel Brown,8218,John Stockwell,2014,111389,Kid Cannabis,kid cannabis,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-4994435.0,-897.4725965858041
5171,5000000.0,Unified Pictures,USA,William H. Macy,37440.0,Rudderless,R,2015-02-21,105,7.5,Billy Crudup,14913,Casey Twenter,2014,116817,Rudderless,rudderless,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-4962560.0,-132.54700854700855
5172,50000000.0,Walt Disney Pictures,USA,James Bobin,51183113.0,Muppets Most Wanted,PG,2014-03-21,107,6.4,Ricky Gervais,26380,James Bobin,2014,110297,Muppets Most Wanted,muppets most wanted,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1183113.0,0.0231152997669368
5173,13000000.0,Relativity Media,USA,Dave Green,38916903.0,Earth to Echo,PG,2014-07-02,91,5.8,Teo Halm,16757,Henry Gayden,2014,113071,Earth to Echo,earth to echo,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,25916903.0,0.6659549193829735
5175,13200000.0,Screen Gems,USA,Sam Miller,52543632.0,No Good Deed,PG-13,2014-09-12,84,5.6,Taraji P. Henson,14236,Aimee Lagos,2014,114182,No Good Deed,no good deed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,39343632.0,0.7487802137469294
5176,15000000.0,Affirm Films,USA,Thomas Carter,30127963.0,When the Game Stands Tall,PG,2014-08-22,115,6.7,Jim Caviezel,13653,Scott Marshall Smith,2014,117308,When the Game Stands Tall,when the game stands tall,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15127963.0,0.5021236583435793
5177,4000000.0,RADiUS-TWC,USA,Daniel Stamm,9134.0,13 Sins,R,2014-04-11,93,6.3,Mark Webber,26332,David Birke,2014,110286,13 Sins,13 sins,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,-3990866.0,-436.92423910663456
5178,12000000.0,TriStar Pictures,USA,Randall Wallace,91443253.0,Heaven Is for Real,PG,2014-04-16,99,5.8,Greg Kinnear,22482,Randall Wallace,2014,110750,Heaven Is for Real,heaven is for real,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,79443253.0,0.8687710727001368
5179,5000000.0,Occupant Entertainment,UK,Geoff Moore,72273.0,Better Living Through Chemistry,NOT RATED,2014-03-14,91,6.3,Sam Rockwell,12284,Geoff Moore,2014,108715,Better Living Through Chemistry,better living through chemistry,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-4927727.0,-68.18212887246966
5180,4000000.0,Baby Way Productions,USA,Michael Tiddes,17329486.0,A Haunted House 2,R,2014-04-18,86,4.7,Marlon Wayans,16194,Marlon Wayans,2014,110773,"Haunted House 2, A","haunted house 2, a",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,13329486.0,0.7691795359654637
5181,6000000.0,WhiteFlame Productions,USA,Andrew Fleming,11766.0,Barefoot,PG-13,2014-09-04,90,6.6,Evan Rachel Wood,19248,Stephen Zotnowski,2014,109853,Barefoot,barefoot,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,-5988234.0,-508.94390617032127
5182,3000000.0,Unison Films,USA,Ned Benson,585640.0,The Disappearance of Eleanor Rigby: Them,R,2014-09-12,123,6.3,James McAvoy,9569,Ned Benson,2014,115172,"Disappearance of Eleanor Rigby: Them, The","disappearance of eleanor rigby: them, the",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-2414360.0,-4.1226009152380305
5183,200000.0,Exclusive Media Group,USA,John Pogue,8496112.0,The Quiet Ones,PG-13,2014-04-25,98,5.1,Jared Harris,16654,Craig Rosenberg,2014,110451,"Quiet Ones, The","quiet ones, the",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8296112.0,0.97645982068033
5184,1000000.0,Park Pictures,USA,John Slattery,104401.0,God's Pocket,R,2014-08-08,88,6.1,Philip Seymour Hoffman,9072,Peter Dexter,2014,114046,God's Pocket,god's pocket,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-895599.0,-8.578452313675156
5186,150000000.0,Warner Bros. Pictures,Australia,George Miller,153636354.0,Mad Max: Fury Road,R,2015-05-15,120,8.1,Tom Hardy,661575,George Miller,2015,122882,Mad Max: Fury Road,mad max: fury road,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3636354.0,0.023668577815898963
5187,44000000.0,Visiona Romantica,USA,Quentin Tarantino,54117416.0,The Hateful Eight,R,2015-12-30,167,7.8,Samuel L. Jackson,360020,Quentin Tarantino,2015,128360,The Hateful Eight,the hateful eight,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10117416.0,0.18695305038215423
5188,110000000.0,Village Roadshow Pictures,USA,Brad Peyton,155190832.0,San Andreas,PG-13,2015-05-29,114,6.1,Dwayne Johnson,167250,Carlton Cuse,2015,132796,San Andreas,san andreas,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,45190832.0,0.29119524277052655
5189,30000000.0,Black Label Media,USA,Denis Villeneuve,46889293.0,Sicario,R,2015-10-02,121,7.6,Emily Blunt,257207,Taylor Sheridan,2015,139644,Sicario,sicario,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,16889293.0,0.3601950876077402
5190,40000000.0,Focus Features,USA,Sam Taylor-Johnson,166167230.0,Fifty Shades of Grey,R,2015-02-13,125,4.1,Dakota Johnson,250086,Kelly Marcel,2015,125916,Fifty Shades of Grey,fifty shades of grey,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,126167230.0,0.7592786495869251
5191,155000000.0,Paramount Pictures,USA,Alan Taylor,89760956.0,Terminator Genisys,PG-13,2015-07-01,126,6.5,Arnold Schwarzenegger,212532,Laeta Kalogridis,2015,120799,Terminator Genisys,terminator genisys,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-65239044.0,-0.7268087028841359
5192,108000000.0,Twentieth Century Fox Film Corporation,UK,Ridley Scott,228433663.0,The Martian,PG-13,2015-10-02,144,8.0,Matt Damon,579946,Drew Goddard,2015,134130,The Martian,the martian,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,120433663.0,0.5272150409810659
5193,245000000.0,B24,UK,Sam Mendes,200074175.0,Spectre,PG-13,2015-11-06,148,6.8,Daniel Craig,318152,John Logan,2015,136020,Spectre,spectre,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-44925825.0,-0.22454584655915738
5194,150000000.0,Universal Pictures,USA,Colin Trevorrow,652270625.0,Jurassic World,PG-13,2015-06-12,124,7.0,Chris Pratt,469200,Rick Jaffa,2015,117529,Jurassic World,jurassic world,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,502270625.0,0.770034102026287
5195,3500000.0,Parts and Labor,USA,Robert Eggers,25138292.0,The Witch,R,2016-02-19,92,6.8,Anya Taylor-Joy,111384,Robert Eggers,2015,140267,The Witch,the witch,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,21638292.0,0.8607701748392452
5196,95000000.0,Allison Shearmur Productions,USA,Kenneth Branagh,201151353.0,Cinderella,PG,2015-03-13,105,7.0,Lily James,121576,Chris Weitz,2015,130073,Cinderella,cinderella,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,106151353.0,0.5277188118143058
5197,28000000.0,Plan B Entertainment,USA,Adam McKay,70259870.0,The Big Short,R,2015-12-23,130,7.8,Christian Bale,260244,Charles Randolph,2015,148626,"Big Short, The","big short, the",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,42259870.0,0.6014794789685777
5198,30000000.0,Cross Creek Pictures,UK,Brian Helgeland,1872994.0,Legend,R,2015-11-20,132,7.0,Tom Hardy,115765,Brian Helgeland,2015,141688,Legend,legend,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-28127006.0,-15.017136200115964
5199,65000000.0,Twentieth Century Fox Film Corporation,USA,Paul Feig,110825712.0,Spy,R,2015-06-05,119,7.0,Melissa McCarthy,193925,Paul Feig,2015,134368,Spy,spy,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,45825712.0,0.41349350410670044
5200,250000000.0,Marvel Studios,USA,Joss Whedon,459005868.0,Avengers: Age of Ultron,PG-13,2015-05-01,141,7.4,Robert Downey Jr.,537832,Joss Whedon,2015,122892,Avengers: Age of Ultron,avengers: age of ultron,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,209005868.0,0.45534465367662796
5201,190000000.0,Walt Disney Pictures,USA,Brad Bird,93436322.0,Tomorrowland,PG,2015-05-22,130,6.5,George Clooney,147385,Damon Lindelof,2015,132046,Tomorrowland,tomorrowland,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,-96563678.0,-1.0334704527432061
5202,75000000.0,Warner Bros.,USA,Guy Ritchie,45445109.0,The Man from U.N.C.L.E.,PG-13,2015-08-14,116,7.3,Henry Cavill,212440,Guy Ritchie,2015,138036,The Man from U.N.C.L.E.,the man from u.n.c.l.e.,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-29554891.0,-0.6503426144274403
5203,15000000.0,Working Title Films,UK,Tom Hooper,12706393.0,The Danish Girl,R,2016-01-22,119,7.1,Eddie Redmayne,117432,David Ebershoff,2015,141749,The Danish Girl,the danish girl,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-2293607.0,-0.1805081111531809
5204,175000000.0,Pixar Animation Studios,USA,Pete Docter,356461711.0,Inside Out,PG,2015-06-19,95,8.2,Amy Poehler,439792,Pete Docter,2015,134853,Inside Out,inside out,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,181461711.0,0.5090636817371951
5205,176000000.0,Warner Bros.,USA,Lana Wachowski,47387723.0,Jupiter Ascending,PG-13,2015-02-06,127,5.3,Channing Tatum,153531,Lilly Wachowski,2015,113345,Jupiter Ascending,jupiter ascending,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-128612277.0,-2.7140421370319903
5206,2500000.0,Black Bear Pictures,USA,Eli Roth,36336.0,Knock Knock,R,2015-10-09,99,4.9,Keanu Reeves,56938,Eli Roth,2015,142074,Knock Knock,knock knock,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,-2463664.0,-67.80228974020255
5207,20000000.0,Participant Media,USA,Tom McCarthy,45055776.0,Spotlight,R,2015-11-20,128,8.1,Mark Ruffalo,287421,Josh Singer,2015,142488,Spotlight,spotlight,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25055776.0,0.5561057476848251
5208,11800000.0,The Weinstein Company,UK,Todd Haynes,12711491.0,Carol,R,2016-01-15,118,7.2,Cate Blanchett,81966,Phyllis Nagy,2015,133645,Carol,carol,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,911491.0,0.07170606500842426
5209,190000000.0,Universal Pictures,USA,James Wan,353007020.0,Furious 7,PG-13,2015-04-03,137,7.2,Vin Diesel,309837,Chris Morgan,2015,130634,Furious 7,furious 7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,163007020.0,0.46176707760655866
5210,29000000.0,Brownstone Productions (II),USA,Elizabeth Banks,184296230.0,Pitch Perfect 2,PG-13,2015-05-15,115,6.4,Anna Kendrick,112447,Kay Cannon,2015,133419,Pitch Perfect 2,pitch perfect 2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,155296230.0,0.8426446379288388
5211,20000000.0,3 Arts Entertainment,USA,John Wells,13650738.0,Burnt,R,2015-10-30,101,6.6,Bradley Cooper,80803,Steven Knight,2015,142536,Burnt,burnt,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-6349262.0,-0.46512225199839013
5212,55000000.0,Working Title Films,UK,Baltasar Kormákur,43482270.0,Everest,PG-13,2015-09-25,121,7.1,Jason Clarke,160640,William Nicholson,2015,142448,Everest,everest,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-11517730.0,-0.2648833651049037
5213,130000000.0,Gary Sanchez Productions,USA,Peyton Reed,180202163.0,Ant-Man,PG-13,2015-07-17,117,7.3,Paul Rudd,388417,Edgar Wright,2015,122900,Ant-Man,ant-man,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,50202163.0,0.27858801561666047
5214,28000000.0,Universal Pictures,USA,F. Gary Gray,161197785.0,Straight Outta Compton,R,2015-08-14,147,7.9,O'Shea Jackson Jr.,146861,Jonathan Herman,2015,140715,Straight Outta Compton,straight outta compton,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,133197785.0,0.8263003427745611
5215,160000000.0,Color Force,USA,Francis Lawrence,281723902.0,The Hunger Games: Mockingjay - Part 2,PG-13,2015-11-20,137,6.6,Jennifer Lawrence,212989,Peter Craig,2015,135133,The Hunger Games: Mockingjay - Part 2,the hunger games: mockingjay - part 2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,121723902.0,0.43206806783472707
5216,5000000.0,Blinding Edge Pictures,USA,M. Night Shyamalan,65206105.0,The Visit,PG-13,2015-09-11,94,6.2,Olivia DeJonge,86781,M. Night Shyamalan,2015,140523,"Visit, The","visit, the",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,60206105.0,0.923320063359098
5217,25000000.0,Lakeshore Entertainment,USA,Lee Toland Krieger,42478175.0,The Age of Adaline,PG-13,2015-04-24,112,7.2,Blake Lively,118727,J. Mills Goodloe,2015,132480,The Age of Adaline,the age of adaline,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,17478175.0,0.41146247455310875
5218,53000000.0,Cross Creek Pictures,USA,Scott Cooper,62575678.0,Black Mass,R,2015-09-18,123,6.9,Johnny Depp,140407,Mark Mallouk,2015,136018,Black Mass,black mass,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,9575678.0,0.15302555730998232
5219,55000000.0,Double Dare You (DDY),USA,Guillermo del Toro,31056945.0,Crimson Peak,R,2015-10-16,119,6.5,Mia Wasikowska,102529,Guillermo del Toro,2015,128838,Crimson Peak,crimson peak,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-23943055.0,-0.7709404450437736
5222,35000000.0,Metro-Goldwyn-Mayer (MGM),USA,Ryan Coogler,109767581.0,Creed,PG-13,2015-11-25,133,7.6,Michael B. Jordan,182827,Ryan Coogler,2015,146656,Creed,creed,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,74767581.0,0.6811444719730136
5223,110000000.0,Summit Entertainment,USA,Robert Schwentke,130179072.0,Insurgent,PG-13,2015-03-20,119,6.3,Shailene Woodley,178165,Brian Duffield,2015,130490,Insurgent,insurgent,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,20179072.0,0.15501010792272354
5224,35000000.0,Twentieth Century Fox Film Corporation,USA,Aleksander Bach,22464430.0,Hitman: Agent 47,R,2015-08-21,96,5.7,Rupert Friend,72970,Skip Woods,2015,133195,Hitman: Agent 47,hitman: agent 47,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-12535570.0,-0.5580186098645725
5225,8500000.0,CBS Films,USA,Ari Sandel,34017854.0,The DUFF,PG-13,2015-02-20,101,6.5,Mae Whitman,60469,Josh A. Cagan,2015,126548,The DUFF,the duff,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,25517854.0,0.75013121051081
5226,5000000.0,Blumhouse Productions,USA,Joel Edgerton,43771291.0,The Gift,R,2015-08-07,108,7.1,Jason Bateman,103554,Joel Edgerton,2015,140247,The Gift,the gift,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,38771291.0,0.8857698759673321
5227,80000000.0,Columbia Pictures,USA,Genndy Tartakovsky,169700110.0,Hotel Transylvania 2,PG,2015-09-25,89,6.7,Adam Sandler,73328,Robert Smigel,2015,142997,Hotel Transylvania 2,hotel transylvania 2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,89700110.0,0.5285801523640733
5228,50000000.0,Paramount Pictures,USA,Sean Anders,150357137.0,Daddy's Home,PG-13,2015-12-25,96,6.1,Will Ferrell,72842,Brian Burns,2015,149352,Daddy's Home,daddy's home,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,100357137.0,0.6674584193499242
5230,40000000.0,DreamWorks,USA,Steven Spielberg,72313754.0,Bridge of Spies,PG-13,2015-10-16,142,7.6,Tom Hanks,227862,Matt Charman,2015,143385,Bridge of Spies,bridge of spies,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,32313754.0,0.44685488185276623
5231,30000000.0,Universal Pictures,UK,Danny Boyle,17750583.0,Steve Jobs,R,2015-10-23,122,7.2,Michael Fassbender,121579,Aaron Sorkin,2015,136562,Steve Jobs,steve jobs,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-12249417.0,-0.690085334098604
5232,31000000.0,BenderSpink,USA,John Francis Daley,58884188.0,Vacation,R,2015-07-29,99,6.1,Ed Helms,77487,Jonathan Goldstein,2015,136598,Vacation,vacation,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,27884188.0,0.4735428804758249
5233,90000000.0,Summit Entertainment,USA,Breck Eisner,27367660.0,The Last Witch Hunter,PG-13,2015-10-23,106,6.0,Vin Diesel,74795,Cory Goodman,2015,135532,The Last Witch Hunter,the last witch hunter,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-62632340.0,-2.2885529855310978
5234,120000000.0,Twentieth Century Fox Film Corporation,USA,Josh Trank,56117548.0,Fantastic Four,PG-13,2015-08-07,100,4.3,Miles Teller,125934,Jeremy Slater,2015,122902,Fantastic Four,fantastic four,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,-63882452.0,-1.138368554520593
5235,50100000.0,Kramer & Sigman Films,USA,Glenn Ficarra,53862963.0,Focus,R,2015-02-27,105,6.6,Will Smith,171771,Glenn Ficarra,2015,129354,Focus,focus,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,3762963.0,0.06986178981650155
5236,35000000.0,Waverly Films,USA,Nancy Meyers,75764672.0,The Intern,PG-13,2015-09-25,121,7.1,Robert De Niro,166416,Nancy Meyers,2015,140110,The Intern,the intern,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,40764672.0,0.5380432716715252
5237,49000000.0,Columbia Pictures,South Africa,Neill Blomkamp,31569268.0,Chappie,R,2015-03-06,120,6.9,Sharlto Copley,194639,Neill Blomkamp,2015,120466,Chappie,chappie,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-17430732.0,-0.5521424190133265
5238,11000000.0,Wildgaze Films,UK,John Crowley,38317535.0,Brooklyn,PG-13,2015-11-25,117,7.5,Saoirse Ronan,99195,Nick Hornby,2015,127108,Brooklyn,brooklyn,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,27317535.0,0.7129251659847117
5239,74000000.0,Illumination Entertainment,USA,Kyle Balda,336045770.0,Minions,PG,2015-07-10,91,6.4,Sandra Bullock,169228,Brian Lynch,2015,135887,Minions,minions,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,262045770.0,0.7797919015615046
5240,37000000.0,Columbia Pictures,USA,Cameron Crowe,20991497.0,Aloha,PG-13,2015-05-29,105,5.4,Bradley Cooper,46828,Cameron Crowe,2015,134528,Aloha,aloha,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,-16008503.0,-0.7626184545104144
5241,14800000.0,Warner Bros.,USA,Gregory Jacobs,66013057.0,Magic Mike XXL,R,2015-07-01,115,5.6,Channing Tatum,44006,Reid Carolin,2015,137595,Magic Mike XXL,magic mike xxl,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,51213057.0,0.775801929609168
5242,5000000.0,Broad Green Pictures,USA,Jeremy Saulnier,3219029.0,Green Room,R,2016-05-13,95,7.0,Anton Yelchin,69349,Jeremy Saulnier,2015,141866,Green Room,green room,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1780971.0,-0.5532634219822189
5243,34000000.0,Fox 2000 Pictures,USA,George Tillman Jr.,37432299.0,The Longest Ride,PG-13,2015-04-10,123,7.1,Scott Eastwood,61182,Nicholas Sparks,2015,132424,The Longest Ride,the longest ride,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3432299.0,0.0916935131342053
